Transaction_ID,Production_ID,QR_Code_URL,Traceability_Level,Verification_Time,Blockchain_Hash,Node_Confirmed
TX-00608,P00608,https://agrismart.vn/trace/P00608,Full - Seed to Table,2025-08-23 12:00:00,0x15a7648fca54093fa5c411b8a8443c533c08bb45,22
TX-00609,P00609,https://agrismart.vn/trace/P00609,Standard - Farm to Market,2025-08-22 11:00:00,0xb225b6e3886eb6ae53fba55814ee7794b9bc1ec4,17
TX-00610,P00610,https://agrismart.vn/trace/P00610,Full - Seed to Table,2025-01-22 09:00:00,0x47d3bc9dd30c827a1ef114111858fdf7b30caf99,18
TX-00611,P00611,https://agrismart.vn/trace/P00611,Full - Seed to Table,2025-05-15 11:00:00,0xecb70ed24d44d7d686c2b86185a7431448fbd683,12
TX-00612,P00612,https://agrismart.vn/trace/P00612,Full - Seed to Table,2025-12-20 10:00:00,0x0c25b1fd8c26c4eb1f24dbe684a00ec442ebf57b,16
TX-00613,P00613,https://agrismart.vn/trace/P00613,Full - Seed to Table,2025-12-01 15:00:00,0xc5492405494a75a0530e82f9143594dbc3f7e144,14
TX-00614,P00614,https://agrismart.vn/trace/P00614,Full - Seed to Table,2025-09-10 13:00:00,0x1e768c7c9cc3c534d81496fc025716241379231c,15
TX-00616,P00616,https://agrismart.vn/trace/P00616,Standard - Farm to Market,2025-02-11 16:00:00,0x5baa843094d809a79d539a455d8047f11dac53cc,18
TX-00617,P00617,https://agrismart.vn/trace/P00617,Standard - Farm to Market,2025-11-27 08:00:00,0x19f9f83d41e8cc238311788dca2d08970f07573b,18
TX-00618,P00618,https://agrismart.vn/trace/P00618,Standard - Farm to Market,2025-06-27 08:00:00,0xb5433b150498ab7624fc113836a1849b059baf5b,15
TX-00619,P00619,https://agrismart.vn/trace/P00619,Standard - Farm to Market,2025-05-22 11:00:00,0xf84df387625eab3f9fc00ea31bb813d45bef7f0b,16
TX-00620,P00620,https://agrismart.vn/trace/P00620,Full - Seed to Table,2025-05-08 13:00:00,0xd1f660d00fd5f1d2f7ed4f6a28db6d9866de1eba,24
TX-00621,P00621,https://agrismart.vn/trace/P00621,Full - Seed to Table,2025-05-02 15:00:00,0xb130c99b3e2fa4fdfd639cd20f27a0cda62fc0cd,13
TX-00624,P00624,https://agrismart.vn/trace/P00624,Standard - Farm to Market,2025-11-04 08:00:00,0x4c9dcec1a24c0bda3c8c9cf7d79d82857105eeae,22
TX-00625,P00625,https://agrismart.vn/trace/P00625,Full - Seed to Table,2025-11-08 11:00:00,0x40819b3530e9f4f25f82187d2a8a8d4ff1fa7e01,23
TX-00626,P00626,https://agrismart.vn/trace/P00626,Standard - Farm to Market,2025-09-07 08:00:00,0xd9956fd35b895b4a238ff5e07441851d4242ecbd,16
TX-00627,P00627,https://agrismart.vn/trace/P00627,Standard - Farm to Market,2025-12-28 08:00:00,0x8f716232dd485410358ef75328bb8fc47ab8bfa0,15
TX-00628,P00628,https://agrismart.vn/trace/P00628,Full - Seed to Table,2025-11-27 08:00:00,0x64336babc40ee31d5713258158957aeacb4b7da0,24
TX-00629,P00629,https://agrismart.vn/trace/P00629,Standard - Farm to Market,2025-04-18 14:00:00,0x9f9d86e1491f452924c424616ac10aadf47074f8,22
TX-00632,P00632,https://agrismart.vn/trace/P00632,Full - Seed to Table,2025-08-10 14:00:00,0xa502a69e0ca208059e02577698aa59b993d83218,23
TX-00633,P00633,https://agrismart.vn/trace/P00633,Full - Seed to Table,2025-03-14 13:00:00,0x28be07f766ef854954c577533bc597b8d347ca39,17
TX-00634,P00634,https://agrismart.vn/trace/P00634,Standard - Farm to Market,2025-01-09 16:00:00,0x9801bc5cef9589c308220c1e4aff752f52f6d36d,19
TX-00635,P00635,https://agrismart.vn/trace/P00635,Full - Seed to Table,2025-01-17 12:00:00,0xf820262e4a9a757ff5868af1b50e8ab81f1946e0,13
TX-00636,P00636,https://agrismart.vn/trace/P00636,Full - Seed to Table,2025-08-23 08:00:00,0x3d7bb3db61a30d35abde667dc5a106fa7722732a,18
TX-00637,P00637,https://agrismart.vn/trace/P00637,Full - Seed to Table,2025-03-02 14:00:00,0xc535e6faec215c3b31c39b5ea3a14fcda4d985c3,14
TX-00639,P00639,https://agrismart.vn/trace/P00639,Standard - Farm to Market,2025-02-19 12:00:00,0x9a2b1b7d2a212eeb28aed16ae9f5570665fccea6,20
TX-00640,P00640,https://agrismart.vn/trace/P00640,Standard - Farm to Market,2025-09-11 12:00:00,0xb5bbf093f3ab1c1e7b96eba8f4b5a0aa7aeeae5b,13
TX-00641,P00641,https://agrismart.vn/trace/P00641,Full - Seed to Table,2025-08-09 08:00:00,0xf2e7d885a841eca61ae17940b24d614276fcd720,12
TX-00642,P00642,https://agrismart.vn/trace/P00642,Standard - Farm to Market,2025-02-05 16:00:00,0x53c0f1b583195f68d4df4d0c8c55bbad66c49626,21
TX-00643,P00643,https://agrismart.vn/trace/P00643,Full - Seed to Table,2025-07-19 09:00:00,0x2632ab4f247e5130aab73af9639c0362ea46b6e1,23
TX-00644,P00644,https://agrismart.vn/trace/P00644,Standard - Farm to Market,2025-11-27 08:00:00,0x4d8bf0774b3edaded54afa9b14bea56c2fda7f0c,19
TX-00645,P00645,https://agrismart.vn/trace/P00645,Standard - Farm to Market,2025-08-13 15:00:00,0x3ca845fa56d8cba21ee73086e947f47e4f0011d8,18
TX-00647,P00647,https://agrismart.vn/trace/P00647,Full - Seed to Table,2025-06-18 11:00:00,0xb95b5d891e4bc51222c5b30a4c5ad96bf6fe5b1c,22
TX-00648,P00648,https://agrismart.vn/trace/P00648,Standard - Farm to Market,2025-06-25 10:00:00,0x347f78ac74e1d76a0ab36f88d406057dff1592d2,16
TX-00649,P00649,https://agrismart.vn/trace/P00649,Standard - Farm to Market,2025-02-21 13:00:00,0x8f28d2f193150d4cf6cc709bb1f8d7865caac4d6,17
TX-00650,P00650,https://agrismart.vn/trace/P00650,Full - Seed to Table,2025-06-25 15:00:00,0x0f217cd2899c3ed9e29e1f172ad40d506c998d14,12
TX-00654,P00654,https://agrismart.vn/trace/P00654,Full - Seed to Table,2025-01-24 14:00:00,0x81edef6a53daa0d8e29bb4f4a75e2eb1f5a7d076,23
TX-00655,P00655,https://agrismart.vn/trace/P00655,Standard - Farm to Market,2025-10-03 12:00:00,0x9ca8d5417a9001c076660880fd5da7ac42160c65,14
TX-00656,P00656,https://agrismart.vn/trace/P00656,Full - Seed to Table,2025-12-08 12:00:00,0x1eabeb209d1dcfad27be0f30b4c3e6f0e56addc1,23
TX-00658,P00658,https://agrismart.vn/trace/P00658,Full - Seed to Table,2025-08-01 11:00:00,0xc32d3077cadf0553596f16e751f4961f68b96258,16
TX-00659,P00659,https://agrismart.vn/trace/P00659,Full - Seed to Table,2025-09-19 14:00:00,0xb1464c4061f87ca03532a5f5e6104af8880383d6,16
TX-00660,P00660,https://agrismart.vn/trace/P00660,Standard - Farm to Market,2025-05-01 14:00:00,0xfaa428cf1588e3237861fc2a83a39cc63c9daccd,14
TX-00662,P00662,https://agrismart.vn/trace/P00662,Full - Seed to Table,2025-05-16 10:00:00,0x6847780104fc3172c11a7dfd1203ed62c0e85c31,23
TX-00663,P00663,https://agrismart.vn/trace/P00663,Full - Seed to Table,2025-05-23 11:00:00,0x62673f26695294402953d099db1dbfac2927b3f0,17
TX-00664,P00664,https://agrismart.vn/trace/P00664,Standard - Farm to Market,2025-01-19 14:00:00,0x21f185239e3702a52f7a08d38d39fd1667d416f6,17
TX-00665,P00665,https://agrismart.vn/trace/P00665,Full - Seed to Table,2025-07-25 11:00:00,0x367860063403411a05fb85463ebf89a457350913,14
TX-00666,P00666,https://agrismart.vn/trace/P00666,Full - Seed to Table,2025-05-21 13:00:00,0x20555d48b00893475ff9c2e59ea31157c607c5da,20
TX-00667,P00667,https://agrismart.vn/trace/P00667,Standard - Farm to Market,2025-04-27 15:00:00,0xd747521c8d111679c76313ac6b1ab426f40354a7,19
TX-00668,P00668,https://agrismart.vn/trace/P00668,Full - Seed to Table,2025-03-28 10:00:00,0x0aa87182d6cb0dd60c8ef7fe2986de8d36571b81,24
TX-00669,P00669,https://agrismart.vn/trace/P00669,Full - Seed to Table,2025-02-22 15:00:00,0x66326ab91ee9047b3c9934c3d2d8affe369df6e0,14
TX-00670,P00670,https://agrismart.vn/trace/P00670,Standard - Farm to Market,2025-03-08 09:00:00,0xd87207739e0e514385dcd43538526613deaedb98,23
TX-00671,P00671,https://agrismart.vn/trace/P00671,Full - Seed to Table,2025-06-17 11:00:00,0x62ce505335b5078eac271bba57323d27d81b622d,17
TX-00672,P00672,https://agrismart.vn/trace/P00672,Full - Seed to Table,2025-12-13 11:00:00,0xb8ecf752df30d4183be69cd3a1c23902498ccfa3,13
TX-00673,P00673,https://agrismart.vn/trace/P00673,Full - Seed to Table,2025-03-08 15:00:00,0xb76b047d0eca8fe7d5e2280128bc5da3082394d3,21
TX-00674,P00674,https://agrismart.vn/trace/P00674,Standard - Farm to Market,2025-07-01 08:00:00,0x185023c9ccb2e35c597a351b8d9f798a15859492,24
TX-00675,P00675,https://agrismart.vn/trace/P00675,Full - Seed to Table,2025-12-14 09:00:00,0x861ba5d6d5124062b73a8d7e082eb06324327488,18
TX-00676,P00676,https://agrismart.vn/trace/P00676,Full - Seed to Table,2025-04-17 08:00:00,0x26e4c40050b6e84033e6d737eb45c58bd1e6d805,23
TX-00679,P00679,https://agrismart.vn/trace/P00679,Full - Seed to Table,2025-07-28 14:00:00,0x265d577aa5a47e461dd9d332982ab3fd81911eb3,15
TX-00681,P00681,https://agrismart.vn/trace/P00681,Standard - Farm to Market,2025-12-07 12:00:00,0xe0f9fd49474f21e8c5b5dcd2e9d5037c7deac468,23
TX-00682,P00682,https://agrismart.vn/trace/P00682,Standard - Farm to Market,2025-04-08 15:00:00,0xe8dcf93fbd8e6049b5ee41f07b4b765b51758b72,24
TX-00684,P00684,https://agrismart.vn/trace/P00684,Standard - Farm to Market,2025-03-03 10:00:00,0xc1d2ed70a10a50cf0aa9fead2bbd9fe401976394,21
TX-00685,P00685,https://agrismart.vn/trace/P00685,Standard - Farm to Market,2025-02-12 15:00:00,0x13d780453a27ae79de098937891d0d5decb42eb5,14
TX-00686,P00686,https://agrismart.vn/trace/P00686,Standard - Farm to Market,2025-10-13 16:00:00,0xe5aa53ab3800800f723c481ba6a10a24e66c8f5b,15
TX-00687,P00687,https://agrismart.vn/trace/P00687,Standard - Farm to Market,2025-08-11 08:00:00,0x963ce48cf37369f4dab778e11743487e6eb4ebf2,15
TX-00689,P00689,https://agrismart.vn/trace/P00689,Full - Seed to Table,2025-08-28 16:00:00,0x54de9deb447f5c13739df2450870b1014e039e0e,24
TX-00690,P00690,https://agrismart.vn/trace/P00690,Full - Seed to Table,2025-08-18 14:00:00,0xf1ba1ef9cb0285047db11d1f026c614b46c7be99,22
TX-00691,P00691,https://agrismart.vn/trace/P00691,Full - Seed to Table,2025-12-05 11:00:00,0x0a041bd18a6148c731b2a93310fe73de7410b829,21
TX-00692,P00692,https://agrismart.vn/trace/P00692,Full - Seed to Table,2025-11-24 13:00:00,0x8138be80a1559bf347affaf630b42bf20a061484,23
TX-00693,P00693,https://agrismart.vn/trace/P00693,Full - Seed to Table,2025-11-15 16:00:00,0x9fff45ae422eefbd9c434db1ec674361ab15a0b8,14
TX-00694,P00694,https://agrismart.vn/trace/P00694,Standard - Farm to Market,2025-10-09 14:00:00,0xadf27445579c37b5860bbe7c2ac5c648e925fa56,17
TX-00695,P00695,https://agrismart.vn/trace/P00695,Standard - Farm to Market,2025-06-08 11:00:00,0xf10b919cd7e0954d7d6012156b5ba233bb9e9890,24
TX-00697,P00697,https://agrismart.vn/trace/P00697,Standard - Farm to Market,2025-09-10 10:00:00,0x442cb1b0c1881ba02846bedce8680e7faf35d93e,21
TX-00698,P00698,https://agrismart.vn/trace/P00698,Standard - Farm to Market,2025-10-19 12:00:00,0x314d9389fdeb6c83cacd0a49c21217aa4d24fa2f,14
TX-00699,P00699,https://agrismart.vn/trace/P00699,Standard - Farm to Market,2025-08-13 09:00:00,0x48ab7f3edd18ac20461a0d9b58f52f9398e7a0ee,24
TX-00700,P00700,https://agrismart.vn/trace/P00700,Full - Seed to Table,2025-12-16 08:00:00,0x7fdf9dfee9ef1db59d496295a228e06df2c56b7b,20
TX-00701,P00701,https://agrismart.vn/trace/P00701,Standard - Farm to Market,2025-06-08 16:00:00,0x7c76e892885f2a919fc743b142df2ed8f7b78b30,19
TX-00702,P00702,https://agrismart.vn/trace/P00702,Full - Seed to Table,2025-04-16 15:00:00,0x6caed8c094943a135c90908d36ffad18738f5492,12
TX-00703,P00703,https://agrismart.vn/trace/P00703,Full - Seed to Table,2025-06-13 14:00:00,0x791477d1e967d28816213cdac55655a5f17e9406,19
TX-00704,P00704,https://agrismart.vn/trace/P00704,Standard - Farm to Market,2025-02-16 15:00:00,0xdac5c5957cf07ac5d9b82b9ee09f0c036fc01d17,22
TX-00705,P00705,https://agrismart.vn/trace/P00705,Full - Seed to Table,2025-04-27 11:00:00,0x77048b9a0543733b45c28d4a8cf3b57153bb2b55,13
TX-00706,P00706,https://agrismart.vn/trace/P00706,Full - Seed to Table,2025-03-17 13:00:00,0x85385c8ac2c5a3d1caa06c2c638ee2e7dce71c87,20
TX-00708,P00708,https://agrismart.vn/trace/P00708,Full - Seed to Table,2025-12-15 09:00:00,0xecba6948d32672b4a30455a82f224a75dd470ceb,18
TX-00709,P00709,https://agrismart.vn/trace/P00709,Full - Seed to Table,2025-11-13 14:00:00,0x212185d689094404f14ed5c7f7beb239f17bc76c,12
TX-00710,P00710,https://agrismart.vn/trace/P00710,Full - Seed to Table,2025-06-07 15:00:00,0xd8a1022d0958a5d90aef7580e22e5d3d523cc340,18
TX-00711,P00711,https://agrismart.vn/trace/P00711,Standard - Farm to Market,2025-10-28 10:00:00,0x9fe5f0a7c3d96139590916086115e5e7b61613f3,12
TX-00712,P00712,https://agrismart.vn/trace/P00712,Full - Seed to Table,2025-07-01 10:00:00,0x2d848bd6dac00f3425933cfa75a0ef3bf816df03,13
TX-00713,P00713,https://agrismart.vn/trace/P00713,Full - Seed to Table,2025-05-10 10:00:00,0x64a044a077d229fd2032c98c0dc2e39832b9ca48,15
TX-00714,P00714,https://agrismart.vn/trace/P00714,Full - Seed to Table,2025-06-19 10:00:00,0xaffb517d736523303672c11efeda486afc56a594,24
TX-00715,P00715,https://agrismart.vn/trace/P00715,Standard - Farm to Market,2025-12-08 09:00:00,0x65ea9761386aac3219a91356bb4a6260945c6d71,20
TX-00717,P00717,https://agrismart.vn/trace/P00717,Standard - Farm to Market,2025-07-19 16:00:00,0xfc672f3ef53d93d4b8a22f318480822a00143c42,20
TX-00718,P00718,https://agrismart.vn/trace/P00718,Full - Seed to Table,2025-02-07 12:00:00,0xfeb74e900eafbb49c507f488763434426155d6ee,20
TX-00719,P00719,https://agrismart.vn/trace/P00719,Full - Seed to Table,2025-02-27 13:00:00,0xfb70050c76457ca9814b5c9832a7fa1245a40d0c,23
TX-00720,P00720,https://agrismart.vn/trace/P00720,Full - Seed to Table,2025-12-10 08:00:00,0x6d9454d2cd91c647b3d00266900fbeac5c0696ec,13
TX-00721,P00721,https://agrismart.vn/trace/P00721,Full - Seed to Table,2025-11-20 14:00:00,0x9614eb6d51dec106ea21eb802e4e18540bbc5646,24
TX-00723,P00723,https://agrismart.vn/trace/P00723,Standard - Farm to Market,2025-05-03 15:00:00,0x06b0b64f01de4bcfe9673f921d92c82705a237f4,13
TX-00724,P00724,https://agrismart.vn/trace/P00724,Standard - Farm to Market,2025-04-24 14:00:00,0xeec12976520c25d32831084b44b409bad81b6ee6,21
TX-00725,P00725,https://agrismart.vn/trace/P00725,Standard - Farm to Market,2025-02-12 12:00:00,0x313780559b84b730fea0c057acac2423117e144b,21
TX-00727,P00727,https://agrismart.vn/trace/P00727,Standard - Farm to Market,2025-11-16 10:00:00,0x4c3ecb0878b6dac537576a8c312e252d9353b61e,17
TX-00728,P00728,https://agrismart.vn/trace/P00728,Standard - Farm to Market,2025-08-06 14:00:00,0xc813673419ccb069619834869c1613c761e75d21,20
TX-00730,P00730,https://agrismart.vn/trace/P00730,Standard - Farm to Market,2025-09-05 13:00:00,0x13ce9fe12319bdddfc95097139e15f398e0e0f3f,12
TX-00731,P00731,https://agrismart.vn/trace/P00731,Full - Seed to Table,2025-09-02 09:00:00,0x81e9b90c65fc4d32e288348f5e805b275e5de1b8,23
TX-00733,P00733,https://agrismart.vn/trace/P00733,Standard - Farm to Market,2025-03-11 08:00:00,0x7698eb9ae4a492ddff39a646b01e3616f26d04fd,19
TX-00734,P00734,https://agrismart.vn/trace/P00734,Full - Seed to Table,2025-02-05 11:00:00,0x4a7a05e5b4c99a1e8349eb59365ea08b210530c2,23
TX-00735,P00735,https://agrismart.vn/trace/P00735,Full - Seed to Table,2025-04-21 09:00:00,0xe2037d9a59ed0bb7a8762b7c03b677be1232f1c1,20
TX-00736,P00736,https://agrismart.vn/trace/P00736,Full - Seed to Table,2025-09-25 16:00:00,0x731e4deb75ee98f1bc1dc2dc141a3855cc5d9ff9,23
TX-00737,P00737,https://agrismart.vn/trace/P00737,Full - Seed to Table,2025-06-04 13:00:00,0x938a810cdd42eae85236e98989d01dc9858fb9d0,16
TX-00738,P00738,https://agrismart.vn/trace/P00738,Full - Seed to Table,2025-09-02 16:00:00,0xf4c503a56f05064ca76975c796dccc69118764e1,16
TX-00739,P00739,https://agrismart.vn/trace/P00739,Full - Seed to Table,2025-11-12 10:00:00,0xfe570641057cb06b184eab0beab5d00d7ecfe9dd,17
TX-00740,P00740,https://agrismart.vn/trace/P00740,Standard - Farm to Market,2025-06-23 14:00:00,0x86aebbebeaeb5c6ec7a6245344ed5f5db6a08f6e,21
TX-00741,P00741,https://agrismart.vn/trace/P00741,Standard - Farm to Market,2025-12-19 09:00:00,0x0bb79241a80ce4f754979ffcfd61987d6a0db4d1,17
TX-00742,P00742,https://agrismart.vn/trace/P00742,Standard - Farm to Market,2025-11-19 16:00:00,0x5f381c1c6dd61f54a224305af185816631251525,18
TX-00743,P00743,https://agrismart.vn/trace/P00743,Full - Seed to Table,2025-03-14 08:00:00,0x448bc733a910be9a1caac517f0219924f0bcc4c6,22
TX-00744,P00744,https://agrismart.vn/trace/P00744,Full - Seed to Table,2025-08-01 10:00:00,0xb05c298583a37cd88d702b857ee7fb696ec2b28f,18
TX-00745,P00745,https://agrismart.vn/trace/P00745,Standard - Farm to Market,2025-12-09 09:00:00,0x6b93ecbf892c8f224df966f2bcdcd627af71e454,23
TX-00746,P00746,https://agrismart.vn/trace/P00746,Standard - Farm to Market,2025-06-09 15:00:00,0xd0b3fb60f7597259ab14f76f05b51fed840b34f2,17
TX-00747,P00747,https://agrismart.vn/trace/P00747,Full - Seed to Table,2025-12-21 15:00:00,0xe1b4aa8a4c07d44a5a55f6d272c0054bac65d674,21
TX-00748,P00748,https://agrismart.vn/trace/P00748,Standard - Farm to Market,2025-11-14 12:00:00,0x04cc5cfe9beb9a89f7c788e9c32789be62ad3009,23
TX-00749,P00749,https://agrismart.vn/trace/P00749,Full - Seed to Table,2025-05-22 13:00:00,0x295e36d26d6612fc750c8a60a8e22adc22deeeb0,24
TX-00750,P00750,https://agrismart.vn/trace/P00750,Full - Seed to Table,2025-02-23 12:00:00,0x2ada65ff369ffc11133f1154df1d15f6799feccc,14
TX-00751,P00751,https://agrismart.vn/trace/P00751,Full - Seed to Table,2025-01-18 12:00:00,0xe135405a38d9c8723de62270a954a7d65356c47d,21
TX-00752,P00752,https://agrismart.vn/trace/P00752,Standard - Farm to Market,2025-03-25 12:00:00,0x61c5c817b8df527285888288af92273d9aa2394a,19
TX-00753,P00753,https://agrismart.vn/trace/P00753,Standard - Farm to Market,2025-11-04 15:00:00,0x87717fda54beda30655052f2fabd30e3869716e9,17
TX-00754,P00754,https://agrismart.vn/trace/P00754,Full - Seed to Table,2025-10-14 10:00:00,0xded6c89d5625ea45f71356295ceacbcf7e9726d8,13
TX-00755,P00755,https://agrismart.vn/trace/P00755,Standard - Farm to Market,2025-12-17 15:00:00,0x5c7617786a04a1178e2633598d4b264503913a14,21
TX-00758,P00758,https://agrismart.vn/trace/P00758,Standard - Farm to Market,2025-06-09 15:00:00,0x3167a1bd0f82b1dc97a3fdf0e36db186386c9dc9,20
TX-00759,P00759,https://agrismart.vn/trace/P00759,Standard - Farm to Market,2025-01-17 16:00:00,0xf71365adce69bba5db411bff565dd576f142b106,18
TX-00760,P00760,https://agrismart.vn/trace/P00760,Standard - Farm to Market,2025-06-14 08:00:00,0x9d75316358fc59fe596f2177f1a68d4c77ab1ecd,20
TX-00761,P00761,https://agrismart.vn/trace/P00761,Full - Seed to Table,2025-10-01 15:00:00,0x9713857c9ec3a4d5b437efc67bae2914b81d0387,22
TX-00762,P00762,https://agrismart.vn/trace/P00762,Full - Seed to Table,2025-10-09 12:00:00,0x09f6122d862d394f6aec32c7a85b036b40d2034e,12
TX-00763,P00763,https://agrismart.vn/trace/P00763,Standard - Farm to Market,2025-11-06 08:00:00,0x7506bded3cf8c81b6647767bf9eda18e7ae1c745,14
TX-00764,P00764,https://agrismart.vn/trace/P00764,Full - Seed to Table,2025-10-18 16:00:00,0x99badb62ac96d81f2808da8ee73f6a57b71ac04a,18
TX-00765,P00765,https://agrismart.vn/trace/P00765,Standard - Farm to Market,2025-10-11 11:00:00,0x3e2c3b7903b8b725c1d35b6b2aeae795ff9c9c66,13
TX-00767,P00767,https://agrismart.vn/trace/P00767,Full - Seed to Table,2025-04-22 11:00:00,0xfcfd3040f7dad1a4a8e46550f382715d20733728,12
TX-00768,P00768,https://agrismart.vn/trace/P00768,Full - Seed to Table,2025-05-25 16:00:00,0xf88ea4b9cea73d4992ba897cccea684fd6252436,18
TX-00769,P00769,https://agrismart.vn/trace/P00769,Full - Seed to Table,2025-05-15 14:00:00,0xfda68c38b4fd06bb3de4142fa984eb6379fe3f5d,19
TX-00770,P00770,https://agrismart.vn/trace/P00770,Standard - Farm to Market,2025-09-04 13:00:00,0x2dcbbcb0fe31f2f3905fada864a29e9dfb5f018d,23
TX-00771,P00771,https://agrismart.vn/trace/P00771,Full - Seed to Table,2025-08-10 15:00:00,0x2f1150dc88586ae349193d13554a465da147d26e,13
TX-00772,P00772,https://agrismart.vn/trace/P00772,Full - Seed to Table,2025-06-01 16:00:00,0x41ad08078c0842fd88d61038ee95f8771432a882,23
TX-00775,P00775,https://agrismart.vn/trace/P00775,Full - Seed to Table,2025-07-27 15:00:00,0xe3bada3c1c24154cbb1e7fb4323349ab3125efd0,16
TX-00776,P00776,https://agrismart.vn/trace/P00776,Standard - Farm to Market,2025-04-26 13:00:00,0x10f50c6e02faf423f80cae4daccfe5a207d69c49,12
TX-00777,P00777,https://agrismart.vn/trace/P00777,Full - Seed to Table,2025-04-22 11:00:00,0x24f6b472965702e50a98b33615734658779969fc,18
TX-00778,P00778,https://agrismart.vn/trace/P00778,Full - Seed to Table,2025-09-10 12:00:00,0xfd5a073ceacf8ba41f89b03b5eff55b53b7d09ea,23
TX-00779,P00779,https://agrismart.vn/trace/P00779,Standard - Farm to Market,2025-12-01 14:00:00,0x99e9d15bb41c541f38a6b918756a01d5c11286be,13
TX-00781,P00781,https://agrismart.vn/trace/P00781,Standard - Farm to Market,2025-02-07 16:00:00,0x0a359e6a62dff6c376a05fede0a2f1ccf032d04d,20
TX-00783,P00783,https://agrismart.vn/trace/P00783,Full - Seed to Table,2025-10-08 10:00:00,0x7ab244ed9b17610172d660e6acca090928f751ea,12
TX-00785,P00785,https://agrismart.vn/trace/P00785,Full - Seed to Table,2025-02-09 12:00:00,0xe14cb2ad588285e67792b0bedef0f49f8e5a19a5,13
TX-00786,P00786,https://agrismart.vn/trace/P00786,Standard - Farm to Market,2025-10-06 13:00:00,0x3ab7134db8b96ac2a9615ebf8b4e70f6a4ca9b8a,17
TX-00787,P00787,https://agrismart.vn/trace/P00787,Standard - Farm to Market,2025-01-07 09:00:00,0x2cdb8c48cd1c442cf0c5bdeb336ddfd3b3f64a8d,23
TX-00790,P00790,https://agrismart.vn/trace/P00790,Full - Seed to Table,2025-02-09 13:00:00,0x42378b40bf0cba4a369624474c77a0371b30649e,17
TX-00791,P00791,https://agrismart.vn/trace/P00791,Full - Seed to Table,2025-05-22 13:00:00,0x895bebef550290deabd5b781a4a3ac6b46e1acc3,18
TX-00792,P00792,https://agrismart.vn/trace/P00792,Standard - Farm to Market,2025-12-22 10:00:00,0x11d9da8e8341ebab43b220b3009867230eeb0019,19
TX-00793,P00793,https://agrismart.vn/trace/P00793,Full - Seed to Table,2025-03-28 09:00:00,0xf5e8f1afeb246b06b4d2db6d23e00bd530d2edc6,17
TX-00794,P00794,https://agrismart.vn/trace/P00794,Standard - Farm to Market,2025-04-11 15:00:00,0xbfa367ea1ba3c53f45b104c9a18d3083b78a321c,13
TX-00795,P00795,https://agrismart.vn/trace/P00795,Full - Seed to Table,2025-09-05 13:00:00,0xb8759826a03aabbebfbabfe1a5459b215f3fb357,20
TX-00796,P00796,https://agrismart.vn/trace/P00796,Standard - Farm to Market,2025-09-23 10:00:00,0x7781fa526f2566d00abc1aa104926f3937831b2e,22
TX-00797,P00797,https://agrismart.vn/trace/P00797,Standard - Farm to Market,2025-05-21 13:00:00,0xf8e874b8907e69b8c275def074241095dfc0049c,15
TX-00798,P00798,https://agrismart.vn/trace/P00798,Full - Seed to Table,2025-09-13 14:00:00,0x5fb94c82dfaac35b632920a0b6b6da12ef27bc42,13
TX-00799,P00799,https://agrismart.vn/trace/P00799,Full - Seed to Table,2025-06-04 11:00:00,0x3a6411138678a2b5cf5bf8e04244a051223c486f,18
TX-00800,P00800,https://agrismart.vn/trace/P00800,Standard - Farm to Market,2025-07-27 09:00:00,0x20c61c6736a113d3a7477a8baed9e0de3d76f894,23
TX-00801,P00801,https://agrismart.vn/trace/P00801,Standard - Farm to Market,2025-05-04 16:00:00,0xbc14f20cc182ce67ad400cab51623f6a63d697c1,15
TX-00802,P00802,https://agrismart.vn/trace/P00802,Full - Seed to Table,2025-08-09 12:00:00,0x165254599ed32b9fa17cc74dcfe04e48675d4b94,19
TX-00803,P00803,https://agrismart.vn/trace/P00803,Full - Seed to Table,2025-10-15 12:00:00,0x143ce2455d76e586859301201196f75651f91ab6,15
TX-00804,P00804,https://agrismart.vn/trace/P00804,Standard - Farm to Market,2025-04-19 12:00:00,0xdfa42c4955846197f7e840acc248c0e17b7def4b,21
TX-00806,P00806,https://agrismart.vn/trace/P00806,Standard - Farm to Market,2025-10-19 08:00:00,0x6ffdb0339a27cd4420e8cafa6e9ad5cc54e0fe23,24
TX-00807,P00807,https://agrismart.vn/trace/P00807,Standard - Farm to Market,2025-11-12 12:00:00,0xdf778a8766bb1bfbca3ee5e2abc642f713c38bb6,20
TX-00808,P00808,https://agrismart.vn/trace/P00808,Standard - Farm to Market,2025-11-19 10:00:00,0xe7c03c80b2f515197ecdfc75a382bb76e9766bdd,12
TX-00809,P00809,https://agrismart.vn/trace/P00809,Full - Seed to Table,2025-12-28 11:00:00,0x27be427e3aecac5daec45509862d3ed1f5251c71,19
TX-00810,P00810,https://agrismart.vn/trace/P00810,Full - Seed to Table,2025-01-21 10:00:00,0xc7bae4d78a69c05036bf639e83c0683a6007b131,24
TX-00811,P00811,https://agrismart.vn/trace/P00811,Standard - Farm to Market,2025-09-26 10:00:00,0x0dfc272ee60e73ca59f1bf25cde25c6ec4d78706,15
TX-00812,P00812,https://agrismart.vn/trace/P00812,Full - Seed to Table,2025-04-17 12:00:00,0x60e2a267411c4a1c296540937de375f32a19c675,21
